division,date,unemployment
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-05-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-06-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-07-01,34.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-08-01,34.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-09-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-10-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-11-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2005-12-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-01-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-02-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-03-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-04-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-05-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-06-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-07-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-08-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-09-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-10-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-11-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2006-12-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-01-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-02-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-03-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-04-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-05-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-06-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-07-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-08-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-09-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-10-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-11-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2007-12-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-01-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-02-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-03-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-04-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-05-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-06-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-07-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-08-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-09-01,40.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-10-01,43.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-11-01,46.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2008-12-01,49.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-01-01,53.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-02-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-03-01,59.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-04-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-05-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-06-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-07-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-08-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-09-01,65.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-10-01,65.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-11-01,66.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2009-12-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-01-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-02-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-03-01,66.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-04-01,66.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-05-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-06-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-07-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-08-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-09-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-10-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-11-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2010-12-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-01-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-02-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-03-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-04-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-05-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-06-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-07-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-08-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-09-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-10-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-11-01,59.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2011-12-01,58.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-01-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-02-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-03-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-04-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-05-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-06-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-07-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-08-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-09-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-10-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-11-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2012-12-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-01-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-02-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-03-01,53.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-04-01,53.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-05-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-06-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-07-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-08-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-09-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",2013-10-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-01-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-02-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-03-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-04-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-05-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-06-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-07-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-08-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-09-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-10-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-11-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2000-12-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-01-01,27.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-02-01,28.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-03-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-04-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-05-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-06-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-07-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-08-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-09-01,39.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-10-01,40.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-11-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2001-12-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-01-01,42.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-02-01,42.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-03-01,42.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-04-01,43.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-05-01,43.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-06-01,42.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-07-01,42.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-08-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-09-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-10-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-11-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2002-12-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-01-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-02-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-03-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-04-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-05-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-06-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-07-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-08-01,40.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-09-01,40.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-10-01,39.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-11-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2003-12-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-01-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-02-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-03-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-04-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-05-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-06-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-07-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-08-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-09-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-10-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-11-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2004-12-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-01-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-02-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-03-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-04-01,37.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-05-01,36.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-06-01,36.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-07-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-08-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-09-01,34.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-10-01,34.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-11-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2005-12-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-01-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-02-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-03-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-04-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-05-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-06-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-07-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-08-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-09-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-10-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-11-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2006-12-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-01-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-02-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-03-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-04-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-05-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-06-01,29.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-07-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-08-01,30.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-09-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-10-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-11-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2007-12-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-01-01,31.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-02-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-03-01,32.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-04-01,33.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-05-01,35.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-06-01,36.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-07-01,38.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-08-01,39.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-09-01,41.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-10-01,44.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-11-01,47.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2008-12-01,50.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-01-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-02-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-03-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-04-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-05-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-06-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-07-01,65.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-08-01,65.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-09-01,66.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-10-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-11-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2009-12-01,68.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-01-01,69.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-02-01,68.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-03-01,68.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-04-01,67.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-05-01,66.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-06-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-07-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-08-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-09-01,64.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-10-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-11-01,63.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2010-12-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-01-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-02-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-03-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-04-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-05-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-06-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-07-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-08-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-09-01,62.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-10-01,61.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-11-01,60.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2011-12-01,59.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-01-01,58.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-02-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-03-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-04-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-05-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-06-01,57.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-07-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-08-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-09-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-10-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-11-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2012-12-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-01-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-02-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-03-01,53.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-04-01,53.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-05-01,54.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-06-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-07-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-08-01,56.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-09-01,55.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV Met Div",2013-10-01,57.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-01-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-02-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-03-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-04-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-05-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-06-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-07-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-08-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-09-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-10-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-11-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2000-12-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-01-01,42.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-02-01,43.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-03-01,44.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-04-01,45.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-05-01,46.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-06-01,46.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-07-01,47.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-08-01,47.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-09-01,48.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-10-01,64.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-11-01,64.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2001-12-01,64.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-01-01,64.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-02-01,64.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-03-01,63.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-04-01,63.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-05-01,62.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-06-01,61.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-07-01,61.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-08-01,60.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-09-01,60.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-10-01,60.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-11-01,60.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2002-12-01,60.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-01-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-02-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-03-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-04-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-05-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-06-01,59.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-07-01,58.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-08-01,57.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-09-01,56.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-10-01,55.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-11-01,54.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2003-12-01,53.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2004-01-01,53.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2004-02-01,52.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2004-03-01,52.0
"West Palm Beach-Boca Raton-Boynton Beach, FL Met Div",2004-04-01,52.0
